id,user_id,objective_name,state,start_date,due_date
1986,362,Goal - 1986,deleted,2020-03-31,2020-06-30
1986,524,Goal - 1986,deleted,2020-03-31,2020-06-30
1987,64,Goal - 1987,deleted,2020-03-31,2020-06-30
2002,670,Goal - 2002,deleted,2020-03-31,2020-06-30
2019,670,Goal - 2019,deleted,2020-03-31,2020-06-30
2022,496,Goal - 2022,deleted,2020-03-31,2020-06-30
2023,496,Goal - 2023,deleted,2020-03-31,2020-06-30
2024,496,Goal - 2024,deleted,2020-03-31,2020-06-30
2028,670,Goal - 2028,deleted,2020-03-31,2020-06-30
2030,399,Goal - 2030,deleted,2020-03-31,2020-06-30
2031,399,Goal - 2031,deleted,2020-03-31,2020-06-30
2034,7,Goal - 2034,deleted,2020-03-31,2020-06-30
2035,7,Goal - 2035,deleted,2020-03-31,2020-06-30
2036,7,Goal - 2036,deleted,2020-03-31,2020-06-30
2037,7,Goal - 2037,deleted,2020-03-31,2020-06-30
2038,7,Goal - 2038,deleted,2020-03-31,2020-06-30
2039,7,Goal - 2039,deleted,2020-03-31,2020-06-30
2040,755,Goal - 2040,deleted,2020-03-31,2020-06-30
2041,629,Goal - 2041,deleted,2020-03-31,2020-06-30
2042,670,Goal - 2042,deleted,2020-03-31,2020-06-30
2044,585,Goal - 2044,deleted,2020-03-31,2020-06-30
2045,585,Goal - 2045,deleted,2020-03-31,2020-06-30
2046,585,Goal - 2046,deleted,2020-03-31,2020-06-30
2047,585,Goal - 2047,deleted,2020-03-31,2020-06-30
2048,585,Goal - 2048,deleted,2020-03-31,2020-06-30
2049,760,Goal - 2049,deleted,2020-03-31,2020-06-30
2050,760,Goal - 2050,deleted,2020-03-31,2020-06-30
2051,760,Goal - 2051,deleted,2020-03-31,2020-06-30
2052,760,Goal - 2052,deleted,2020-03-31,2020-06-30
2053,649,Goal - 2053,deleted,2020-03-31,2020-06-30
2053,683,Goal - 2053,deleted,2020-03-31,2020-06-30
2054,819,Goal - 2054,deleted,2020-03-31,2020-06-30
2055,819,Goal - 2055,deleted,2020-03-31,2020-06-30
2056,484,Goal - 2056,deleted,2020-03-31,2020-12-31
2057,484,Goal - 2057,deleted,2020-03-31,2020-12-31
2058,484,Goal - 2058,deleted,2020-03-31,2020-12-31
2059,484,Goal - 2059,deleted,2020-03-31,2020-12-31
2064,73,Goal - 2064,deleted,2020-03-31,2020-06-30
2074,427,Goal - 2074,deleted,2020-03-31,2020-06-30
2075,427,Goal - 2075,deleted,2020-03-31,2020-06-30
2078,2,Goal - 2078,deleted,2020-03-31,2020-06-30
2079,2,Goal - 2079,deleted,2020-03-31,2020-06-30
2080,488,Goal - 2080,deleted,2020-03-31,2020-06-30
2083,258,Goal - 2083,deleted,2020-03-31,2020-06-30
2085,7,Goal - 2085,deleted,2020-03-31,2020-06-30
2085,64,Goal - 2085,deleted,2020-03-31,2020-06-30
2086,149,Goal - 2086,deleted,2020-03-31,2020-06-29
2087,241,Goal - 2087,deleted,2020-03-31,2020-06-30
2089,128,Goal - 2089,deleted,2020-03-31,2020-06-30
2090,320,Goal - 2090,deleted,2020-03-31,2020-06-30
2091,327,Goal - 2091,deleted,2020-03-31,2020-06-30
2092,282,Goal - 2092,deleted,2020-03-31,2020-06-30
2093,301,Goal - 2093,deleted,2020-03-31,2020-06-30
2094,324,Goal - 2094,deleted,2020-03-31,2020-06-30
2095,282,Goal - 2095,deleted,2020-03-31,2020-06-30
2096,279,Goal - 2096,deleted,2020-03-31,2020-06-30
2098,305,Goal - 2098,deleted,2020-03-31,2020-06-30
2099,316,Goal - 2099,deleted,2020-03-31,2020-06-30
2100,276,Goal - 2100,deleted,2020-03-31,2020-06-30
2101,276,Goal - 2101,deleted,2020-03-31,2020-06-30
2102,633,Goal - 2102,deleted,2020-03-31,2020-06-30
2103,312,Goal - 2103,deleted,2020-03-31,2020-06-30
2105,332,Goal - 2105,deleted,2020-03-31,2020-06-30
2106,225,Goal - 2106,deleted,2020-03-31,2020-06-30
2107,7,Goal - 2107,deleted,2020-03-31,2020-06-30
2108,7,Goal - 2108,deleted,2020-03-31,2020-06-30
2109,7,Goal - 2109,deleted,2020-03-31,2020-06-30
2110,7,Goal - 2110,deleted,2020-03-31,2020-06-30
2111,7,Goal - 2111,deleted,2020-03-31,2020-06-30
2112,7,Goal - 2112,deleted,2020-03-31,2020-06-30
2113,7,Goal - 2113,deleted,2020-03-31,2020-06-30
2114,146,Goal - 2114,deleted,2020-03-31,2020-06-30
2115,323,Goal - 2115,deleted,2020-03-31,2020-06-30
2116,323,Goal - 2116,deleted,2020-03-31,2020-06-30
2117,323,Goal - 2117,deleted,2020-03-31,2020-06-30
2118,633,Goal - 2118,deleted,2020-03-31,2020-06-30
2119,633,Goal - 2119,deleted,2020-03-31,2020-06-30
2120,633,Goal - 2120,deleted,2020-03-31,2020-06-30
2121,288,Goal - 2121,deleted,2020-03-31,2020-06-30
2122,288,Goal - 2122,deleted,2020-03-31,2020-06-30
2123,276,Goal - 2123,deleted,2020-03-31,2020-06-30
2130,7,Goal - 2130,deleted,2020-03-31,2020-06-30
2130,64,Goal - 2130,deleted,2020-03-31,2020-06-30
2131,7,Goal - 2131,deleted,2020-03-31,2020-06-30
2132,7,Goal - 2132,deleted,2020-03-31,2020-06-30
2133,7,Goal - 2133,deleted,2020-03-31,2020-06-30
2134,7,Goal - 2134,deleted,2020-03-31,2020-06-30
2135,7,Goal - 2135,deleted,2020-03-31,2020-06-30
2136,7,Goal - 2136,deleted,2020-03-31,2020-06-30
2139,7,Goal - 2139,deleted,2020-03-31,2020-04-09
2149,64,Goal - 2149,deleted,2020-03-31,2020-06-30
2150,64,Goal - 2150,deleted,2020-03-31,2020-06-30
2151,64,Goal - 2151,deleted,2020-03-31,2020-06-30
2152,64,Goal - 2152,deleted,2020-03-31,2020-06-30
2153,64,Goal - 2153,deleted,2020-03-31,2020-06-30
2154,64,Goal - 2154,deleted,2020-03-31,2020-06-30
2155,64,Goal - 2155,deleted,2020-03-31,2020-06-30
2156,64,Goal - 2156,deleted,2020-03-31,2020-06-30
2157,64,Goal - 2157,deleted,2020-03-31,2020-06-30
2158,64,Goal - 2158,deleted,2020-03-31,2020-06-30
2159,64,Goal - 2159,deleted,2020-03-31,2020-06-30
2160,64,Goal - 2160,deleted,2020-03-31,2020-06-30
2161,64,Goal - 2161,deleted,2020-03-31,2020-06-30
2162,64,Goal - 2162,deleted,2020-03-31,2020-06-30
2163,64,Goal - 2163,deleted,2020-03-31,2020-06-30
2164,64,Goal - 2164,deleted,2020-03-31,2020-06-30
2165,64,Goal - 2165,deleted,2020-03-31,2020-06-30
2166,64,Goal - 2166,deleted,2020-03-31,2020-06-30
2167,64,Goal - 2167,deleted,2020-03-31,2020-06-30
2168,64,Goal - 2168,deleted,2020-03-31,2020-06-30
2169,64,Goal - 2169,deleted,2020-03-31,2020-06-30
2170,64,Goal - 2170,deleted,2020-03-31,2020-06-30
2171,64,Goal - 2171,deleted,2020-03-31,2020-06-30
2172,64,Goal - 2172,deleted,2020-03-31,2020-06-30
2177,17,Goal - 2177,deleted,2020-03-31,2020-06-30
2178,64,Goal - 2178,deleted,2020-03-31,2020-06-30
2179,806,Goal - 2179,deleted,2020-03-31,2020-04-30
2180,806,Goal - 2180,deleted,2020-03-31,2020-06-30
2181,782,Goal - 2181,deleted,2020-03-31,2020-04-15
2182,782,Goal - 2182,deleted,2020-03-31,2020-04-15
2183,533,Goal - 2183,deleted,2020-03-31,2020-06-30
2184,786,Goal - 2184,deleted,2020-03-31,2020-06-30
2185,366,Goal - 2185,running,2020-03-31,2020-09-30
2185,693,Goal - 2185,running,2020-03-31,2020-09-30
2185,799,Goal - 2185,running,2020-03-31,2020-09-30
2187,483,Goal - 2187,deleted,2020-03-31,2020-12-31
2187,725,Goal - 2187,deleted,2020-03-31,2020-12-31
2187,731,Goal - 2187,deleted,2020-03-31,2020-12-31
2187,763,Goal - 2187,deleted,2020-03-31,2020-12-31
2193,344,Goal - 2193,deleted,2020-03-31,2020-06-30
2194,64,Goal - 2194,deleted,2020-03-31,2020-06-30
2195,307,Goal - 2195,deleted,2020-03-31,2020-06-30
2196,261,Goal - 2196,deleted,2020-03-31,2020-06-30
2197,180,Goal - 2197,deleted,2020-03-31,2020-06-30
2201,186,Goal - 2201,deleted,2020-03-31,2020-06-30
2202,176,Goal - 2202,deleted,2020-03-31,2020-06-30
2203,176,Goal - 2203,deleted,2020-03-31,2020-06-30
2204,144,Goal - 2204,deleted,2020-03-31,2020-06-30
2205,249,Goal - 2205,deleted,2020-03-31,2020-06-30
2206,988,Goal - 2206,deleted,2020-03-31,2020-12-31
2207,188,Goal - 2207,deleted,2020-03-31,2020-06-30
2208,262,Goal - 2208,deleted,2020-03-31,2020-06-30
2209,262,Goal - 2209,deleted,2020-03-31,2020-06-30
2210,191,Goal - 2210,deleted,2020-03-31,2020-12-31
2212,16,Goal - 2212,deleted,2020-03-31,2020-06-30
2213,2,Goal - 2213,deleted,2020-03-31,2020-06-30
2215,297,Goal - 2215,deleted,2020-03-31,2020-06-30
2216,2,Goal - 2216,deleted,2020-03-31,2020-06-30
2217,64,Goal - 2217,deleted,2020-03-31,2020-06-30
2218,240,Goal - 2218,deleted,2020-03-31,2020-06-30
2219,131,Goal - 2219,deleted,2020-03-31,2020-06-30
2220,1003,Goal - 2220,deleted,2020-03-31,2020-06-30
2222,297,Goal - 2222,deleted,2020-03-31,2020-06-30
2224,212,Goal - 2224,deleted,2020-03-31,2020-06-30
2227,14,Goal - 2227,deleted,2020-03-31,2020-06-30
2228,64,Goal - 2228,deleted,2020-03-31,2020-06-30
2229,132,Goal - 2229,deleted,2020-03-31,2020-06-30
2230,306,Goal - 2230,deleted,2020-03-31,2020-06-30
2231,198,Goal - 2231,deleted,2020-03-31,2020-06-30
2232,192,Goal - 2232,deleted,2020-03-31,2020-06-30
2234,330,Goal - 2234,deleted,2020-03-31,2020-06-30
2235,330,Goal - 2235,deleted,2020-03-31,2020-06-30
2236,330,Goal - 2236,deleted,2020-03-31,2020-06-30
2237,207,Goal - 2237,deleted,2020-03-31,2020-06-30
2238,341,Goal - 2238,deleted,2020-03-31,2020-06-30
2239,197,Goal - 2239,deleted,2020-03-31,2020-06-30
2240,257,Goal - 2240,deleted,2020-03-31,2020-04-30
2241,192,Goal - 2241,deleted,2020-03-31,2020-06-30
2242,123,Goal - 2242,deleted,2020-03-31,2020-06-30
2244,238,Goal - 2244,deleted,2020-03-31,2020-06-30
2246,341,Goal - 2246,deleted,2020-03-31,2020-06-30
2247,197,Goal - 2247,deleted,2020-03-31,2020-06-30
2248,151,Goal - 2248,deleted,2020-03-31,2020-06-30
2249,318,Goal - 2249,deleted,2020-03-31,2020-06-30
2250,130,Goal - 2250,deleted,2020-03-31,2020-06-30
2251,208,Goal - 2251,deleted,2020-03-31,2020-06-30
2252,265,Goal - 2252,deleted,2020-03-31,2020-06-30
2253,182,Goal - 2253,deleted,2020-03-31,2020-06-30
2254,7,Goal - 2254,deleted,2020-03-31,2020-06-30
2254,64,Goal - 2254,deleted,2020-03-31,2020-06-30
2255,215,Goal - 2255,deleted,2020-03-31,2020-06-30
2255,260,Goal - 2255,deleted,2020-03-31,2020-06-30
2256,195,Goal - 2256,deleted,2020-03-31,2020-06-30
2257,125,Goal - 2257,deleted,2020-03-31,2020-06-30
2258,177,Goal - 2258,deleted,2020-03-31,2020-06-30
2259,333,Goal - 2259,deleted,2020-03-31,2020-06-30
2260,217,Goal - 2260,deleted,2020-03-31,2020-04-14
2261,14,Goal - 2261,deleted,2020-03-31,2020-06-30
2261,154,Goal - 2261,deleted,2020-03-31,2020-06-30
2262,337,Goal - 2262,deleted,2020-03-31,2020-06-30
2263,217,Goal - 2263,deleted,2020-03-31,2020-06-30
2263,223,Goal - 2263,deleted,2020-03-31,2020-06-30
2264,217,Goal - 2264,deleted,2020-03-31,2020-06-30
2264,223,Goal - 2264,deleted,2020-03-31,2020-06-30
2265,257,Goal - 2265,deleted,2020-03-31,2020-06-30
2266,137,Goal - 2266,deleted,2020-03-31,2020-06-30
2267,137,Goal - 2267,deleted,2020-03-31,2020-06-30
2268,257,Goal - 2268,deleted,2020-03-31,2020-06-30
2269,7,Goal - 2269,deleted,2020-03-31,2020-06-30
2270,7,Goal - 2270,deleted,2020-03-31,2020-06-30
2271,7,Goal - 2271,deleted,2020-03-31,2020-06-30
2272,7,Goal - 2272,deleted,2020-03-31,2020-06-30
2273,7,Goal - 2273,deleted,2020-03-31,2020-06-30
2274,7,Goal - 2274,deleted,2020-03-31,2020-06-30
2275,7,Goal - 2275,deleted,2020-03-31,2020-06-30
2276,215,Goal - 2276,deleted,2020-03-31,2020-06-30
2277,215,Goal - 2277,deleted,2020-03-31,2020-06-30
2278,215,Goal - 2278,deleted,2020-03-31,2020-06-30
2279,215,Goal - 2279,deleted,2020-03-31,2020-06-30
2280,215,Goal - 2280,deleted,2020-03-31,2020-06-30
2281,215,Goal - 2281,deleted,2020-03-31,2020-06-30
2282,338,Goal - 2282,deleted,2020-03-31,2020-06-30
2283,333,Goal - 2283,deleted,2020-03-31,2020-06-30
2284,333,Goal - 2284,deleted,2020-03-31,2020-06-30
2285,333,Goal - 2285,deleted,2020-03-31,2020-06-30
2286,125,Goal - 2286,deleted,2020-03-31,2020-06-30
2287,177,Goal - 2287,deleted,2020-03-31,2020-06-30
2288,177,Goal - 2288,deleted,2020-03-31,2020-06-30
2289,177,Goal - 2289,deleted,2020-03-31,2020-06-30
2290,177,Goal - 2290,deleted,2020-03-31,2020-06-30
2291,177,Goal - 2291,deleted,2020-03-31,2020-06-30
2292,177,Goal - 2292,deleted,2020-03-31,2020-06-30
2293,177,Goal - 2293,deleted,2020-03-31,2020-06-30
2294,187,Goal - 2294,deleted,2020-03-31,2020-06-30
2295,187,Goal - 2295,deleted,2020-03-31,2020-06-30
2296,187,Goal - 2296,deleted,2020-03-31,2020-06-30
2297,187,Goal - 2297,deleted,2020-03-31,2020-06-30
2298,195,Goal - 2298,deleted,2020-03-31,2020-06-30
2299,195,Goal - 2299,deleted,2020-03-31,2020-06-30
2300,195,Goal - 2300,deleted,2020-03-31,2020-06-30
2301,195,Goal - 2301,deleted,2020-03-31,2020-06-30
2302,195,Goal - 2302,deleted,2020-03-31,2020-06-30
2303,195,Goal - 2303,deleted,2020-03-31,2020-06-30
2304,223,Goal - 2304,deleted,2020-03-31,2020-06-30
2305,223,Goal - 2305,deleted,2020-03-31,2020-06-30
2306,223,Goal - 2306,deleted,2020-03-31,2020-06-30
2307,223,Goal - 2307,deleted,2020-03-31,2020-06-30
2308,223,Goal - 2308,deleted,2020-03-31,2020-06-30
2309,223,Goal - 2309,deleted,2020-03-31,2020-06-30
2310,223,Goal - 2310,deleted,2020-03-31,2020-06-30
2311,223,Goal - 2311,deleted,2020-03-31,2020-06-30
2312,223,Goal - 2312,deleted,2020-03-31,2020-06-30
2313,223,Goal - 2313,deleted,2020-03-31,2020-06-30
2314,223,Goal - 2314,deleted,2020-03-31,2020-06-30
2315,223,Goal - 2315,deleted,2020-03-31,2020-06-30
2316,223,Goal - 2316,deleted,2020-03-31,2020-06-30
2317,223,Goal - 2317,deleted,2020-03-31,2020-06-30
2318,223,Goal - 2318,deleted,2020-03-31,2020-06-30
2319,246,Goal - 2319,deleted,2020-03-31,2020-06-30
2320,246,Goal - 2320,deleted,2020-03-31,2020-06-30
2321,246,Goal - 2321,deleted,2020-03-31,2020-06-30
2322,246,Goal - 2322,deleted,2020-03-31,2020-06-30
2323,337,Goal - 2323,deleted,2020-03-31,2020-06-30
2324,337,Goal - 2324,deleted,2020-03-31,2020-06-30
2325,181,Goal - 2325,deleted,2020-03-31,2020-06-30
2326,181,Goal - 2326,deleted,2020-03-31,2020-06-30
2327,181,Goal - 2327,deleted,2020-03-31,2020-06-30
2328,181,Goal - 2328,deleted,2020-03-31,2020-06-30
2329,192,Goal - 2329,deleted,2020-03-31,2020-06-30
2330,192,Goal - 2330,deleted,2020-03-31,2020-06-30
2331,192,Goal - 2331,deleted,2020-03-31,2020-06-30
2332,192,Goal - 2332,deleted,2020-03-31,2020-06-30
2333,192,Goal - 2333,deleted,2020-03-31,2020-06-30
2334,192,Goal - 2334,deleted,2020-03-31,2020-06-30
2335,192,Goal - 2335,deleted,2020-03-31,2020-06-30
2336,192,Goal - 2336,deleted,2020-03-31,2020-06-30
2337,192,Goal - 2337,deleted,2020-03-31,2020-06-30
2338,192,Goal - 2338,deleted,2020-03-31,2020-06-30
2339,154,Goal - 2339,deleted,2020-03-31,2020-06-30
2340,154,Goal - 2340,deleted,2020-03-31,2020-06-30
2341,154,Goal - 2341,deleted,2020-03-31,2020-06-30
2342,154,Goal - 2342,deleted,2020-03-31,2020-06-30
2343,162,Goal - 2343,deleted,2020-03-31,2020-06-30
2344,162,Goal - 2344,deleted,2020-03-31,2020-06-30
2345,162,Goal - 2345,deleted,2020-03-31,2020-06-30
2346,162,Goal - 2346,deleted,2020-03-31,2020-06-30
2347,162,Goal - 2347,deleted,2020-03-31,2020-06-30
2348,162,Goal - 2348,deleted,2020-03-31,2020-06-30
2349,137,Goal - 2349,deleted,2020-03-31,2020-06-30
2350,331,Goal - 2350,deleted,2020-03-31,2020-06-30
2351,331,Goal - 2351,deleted,2020-03-31,2020-06-30
2352,331,Goal - 2352,deleted,2020-03-31,2020-06-30
2353,219,Goal - 2353,deleted,2020-03-31,2020-06-30
2354,254,Goal - 2354,deleted,2020-03-31,2020-06-30
2355,338,Goal - 2355,deleted,2020-03-31,2020-06-30
2363,346,Goal - 2363,deleted,2020-03-31,2020-06-30
2364,346,Goal - 2364,deleted,2020-03-31,2020-06-30
2365,346,Goal - 2365,deleted,2020-03-31,2020-06-30
2366,346,Goal - 2366,deleted,2020-03-31,2020-06-30
2367,346,Goal - 2367,deleted,2020-03-31,2020-06-30
2368,346,Goal - 2368,deleted,2020-03-31,2020-06-30
2369,346,Goal - 2369,deleted,2020-03-31,2020-06-30
2370,346,Goal - 2370,deleted,2020-03-31,2020-06-30
2371,346,Goal - 2371,deleted,2020-03-31,2020-06-30
2372,346,Goal - 2372,deleted,2020-03-31,2020-06-30
2373,346,Goal - 2373,deleted,2020-03-31,2020-06-30
2374,346,Goal - 2374,deleted,2020-03-31,2020-06-30
2375,346,Goal - 2375,deleted,2020-03-31,2020-06-30
2376,346,Goal - 2376,deleted,2020-03-31,2020-06-30
2377,346,Goal - 2377,deleted,2020-03-31,2020-06-30
2378,346,Goal - 2378,deleted,2020-03-31,2020-06-30
2379,346,Goal - 2379,deleted,2020-03-31,2020-06-30
2380,346,Goal - 2380,deleted,2020-03-31,2020-06-30
2381,346,Goal - 2381,deleted,2020-03-31,2020-06-30
2382,346,Goal - 2382,deleted,2020-03-31,2020-06-30
2383,346,Goal - 2383,deleted,2020-03-31,2020-06-30
2384,346,Goal - 2384,deleted,2020-03-31,2020-06-30
2385,346,Goal - 2385,deleted,2020-03-31,2020-06-30
2386,346,Goal - 2386,deleted,2020-03-31,2020-06-30
2387,346,Goal - 2387,deleted,2020-03-31,2020-06-30
2388,346,Goal - 2388,deleted,2020-03-31,2020-06-30
2389,346,Goal - 2389,deleted,2020-03-31,2020-06-30
2390,346,Goal - 2390,deleted,2020-03-31,2020-06-30
2391,346,Goal - 2391,deleted,2020-03-31,2020-06-30
2392,346,Goal - 2392,deleted,2020-03-31,2020-06-30
2397,64,Goal - 2397,deleted,2020-03-31,2020-06-30
2398,64,Goal - 2398,deleted,2020-03-31,2020-06-30
2399,64,Goal - 2399,deleted,2020-03-31,2020-06-30
2400,3,Goal - 2400,deleted,2020-03-31,2020-06-30
2401,73,Goal - 2401,reviewed,2020-03-31,2020-06-30
2402,73,Goal - 2402,deleted,2020-03-31,2020-06-30
2403,1,Goal - 2403,deleted,2020-03-31,2020-06-30
2404,111,Goal - 2404,deleted,2020-03-31,2020-06-30
2405,64,Goal - 2405,deleted,2020-03-31,2020-06-30
2406,64,Goal - 2406,deleted,2020-03-31,2020-06-30
2407,64,Goal - 2407,deleted,2020-03-31,2020-06-30
2408,64,Goal - 2408,deleted,2020-03-31,2020-06-30
2418,64,Goal - 2418,deleted,2020-03-31,2020-04-03
2419,64,Goal - 2419,deleted,2020-03-31,2020-06-30
2426,25,Goal - 2426,deleted,2020-03-31,2020-06-30
2430,74,Goal - 2430,completed,2020-03-31,2020-05-04
2456,86,Goal - 2456,running,2020-03-31,2020-04-27
2461,95,Goal - 2461,completed,2020-03-31,2020-04-30
2462,95,Goal - 2462,completed,2020-03-31,2020-05-08
2463,95,Goal - 2463,completed,2020-03-31,2020-05-08
2464,95,Goal - 2464,running,2020-03-31,2020-05-01
2472,37,Goal - 2472,reviewed,2020-03-31,2020-04-27
2479,84,Goal - 2479,deleted,2020-03-31,2020-06-30
2491,66,Goal - 2491,running,2020-03-31,2020-09-30
2535,24,Goal - 2535,running,2020-03-31,2020-04-30
2556,34,Goal - 2556,running,2020-03-31,2020-12-31
2557,34,Goal - 2557,running,2020-03-31,2020-11-02
2558,34,Goal - 2558,running,2020-03-31,2020-11-02
2560,34,Goal - 2560,running,2020-03-31,2020-12-31
2561,34,Goal - 2561,running,2020-03-31,2020-06-30
2562,34,Goal - 2562,running,2020-03-31,2020-06-30
2575,68,Goal - 2575,running,2020-03-31,2020-06-30
2578,68,Goal - 2578,running,2020-03-31,2020-06-30
2579,68,Goal - 2579,running,2020-03-31,2020-06-30
2580,68,Goal - 2580,running,2020-03-31,2020-06-30
2581,68,Goal - 2581,running,2020-03-31,2020-06-30
2582,68,Goal - 2582,running,2020-03-31,2020-06-30
2583,68,Goal - 2583,running,2020-03-31,2020-06-30
2584,74,Goal - 2584,completed,2020-03-31,2020-06-30
2607,73,Goal - 2607,running,2020-03-31,2020-06-30
2720,432,Goal - 2720,deleted,2020-03-31,2020-06-30
2721,10,Goal - 2721,deleted,2020-03-31,2020-06-30
2722,64,Goal - 2722,deleted,2020-03-31,2020-06-30
2724,434,Goal - 2724,deleted,2020-03-31,2020-06-30
2726,432,Goal - 2726,deleted,2020-03-31,2020-06-30
2727,442,Goal - 2727,deleted,2020-03-31,2020-06-30
2728,442,Goal - 2728,deleted,2020-03-31,2020-06-30
2729,432,Goal - 2729,deleted,2020-03-31,2020-06-30
2764,74,Goal - 2764,completed,2020-03-31,2020-06-30
2765,74,Goal - 2765,completed,2020-03-31,2020-06-30
2766,74,Goal - 2766,running,2020-03-31,2020-06-30
2788,84,Goal - 2788,completed,2020-03-31,2020-04-01
2797,95,Goal - 2797,running,2020-03-31,2020-05-15
2800,54,Goal - 2800,running,2020-03-31,2020-06-30
2886,93,Goal - 2886,reviewed,2020-03-31,2020-06-30
2950,388,Goal - 2950,running,2020-03-31,2020-12-31
2955,388,Goal - 2955,running,2020-03-31,2020-12-25
2958,388,Goal - 2958,completed,2020-03-31,2020-12-31
2963,388,Goal - 2963,running,2020-03-31,2020-12-25
2966,388,Goal - 2966,running,2020-03-31,2020-12-31
2967,388,Goal - 2967,running,2020-03-31,2020-06-30
2969,388,Goal - 2969,running,2020-03-31,2020-12-25
3019,381,Goal - 3019,running,2020-03-31,2020-08-31
3034,54,Goal - 3034,running,2020-03-31,2020-06-30
3159,1004,Goal - 3159,deleted,2020-03-31,2020-06-30
3160,1004,Goal - 3160,deleted,2020-03-31,2020-06-30
3161,1004,Goal - 3161,deleted,2020-03-31,2020-06-30
3166,81,Goal - 3166,running,2020-03-31,2020-06-30
3167,81,Goal - 3167,running,2020-03-31,2020-06-30
3179,958,Goal - 3179,deleted,2020-03-31,2020-06-02
3206,39,Goal - 3206,deleted,2020-03-31,2020-12-31
3207,39,Goal - 3207,deleted,2020-03-31,2020-12-31
3208,39,Goal - 3208,completed,2020-03-31,2020-12-31
3209,39,Goal - 3209,deleted,2020-03-31,2020-12-31
3233,39,Goal - 3233,completed,2020-03-31,2020-12-31
3234,94,Goal - 3234,deleted,2020-03-31,2020-12-31
3237,821,Goal - 3237,running,2020-03-31,2021-05-17
3238,38,Goal - 3238,deleted,2020-03-31,2020-06-30
3239,38,Goal - 3239,deleted,2020-03-31,2020-06-30
3241,38,Goal - 3241,running,2020-03-31,2020-06-30
3242,38,Goal - 3242,reviewed,2020-03-31,2020-12-31
3243,38,Goal - 3243,running,2020-03-31,2020-12-31
3249,447,Goal - 3249,deleted,2020-03-31,2020-06-30
3250,447,Goal - 3250,deleted,2020-03-31,2020-06-30
3251,447,Goal - 3251,deleted,2020-03-31,2020-06-30
3252,447,Goal - 3252,deleted,2020-03-31,2020-06-30
3253,447,Goal - 3253,deleted,2020-03-31,2020-06-30
3254,447,Goal - 3254,deleted,2020-03-31,2020-06-30
3255,447,Goal - 3255,deleted,2020-03-31,2020-06-30
3256,447,Goal - 3256,deleted,2020-03-31,2020-06-30
3257,447,Goal - 3257,deleted,2020-03-31,2020-06-30
3258,447,Goal - 3258,deleted,2020-03-31,2020-06-30
3259,447,Goal - 3259,deleted,2020-03-31,2020-06-30
3260,447,Goal - 3260,deleted,2020-03-31,2020-06-30
3261,447,Goal - 3261,deleted,2020-03-31,2020-06-30
3262,447,Goal - 3262,deleted,2020-03-31,2020-06-30
3263,447,Goal - 3263,deleted,2020-03-31,2020-06-30
3274,806,Goal - 3274,deleted,2020-03-31,2020-06-30
3275,806,Goal - 3275,deleted,2020-03-31,2020-06-30
3278,806,Goal - 3278,deleted,2020-03-31,2020-06-30
3280,17,Goal - 3280,deleted,2020-03-31,2020-06-30
3281,799,Goal - 3281,running,2020-03-31,2020-06-30
3282,447,Goal - 3282,deleted,2020-03-31,2020-06-30
3368,1,Goal - 3368,deleted,2020-03-31,2020-06-30
3369,1,Goal - 3369,deleted,2020-03-31,2020-06-30
3370,1,Goal - 3370,deleted,2020-03-31,2020-06-30
3371,1,Goal - 3371,deleted,2020-03-31,2020-06-30
3372,1,Goal - 3372,deleted,2020-03-31,2020-06-30
3394,714,Goal - 3394,running,2020-03-31,2020-06-30
3395,714,Goal - 3395,running,2020-03-31,2020-06-30
3399,662,Goal - 3399,completed,2020-03-31,2020-06-30
3400,662,Goal - 3400,running,2020-03-31,2020-06-30
3401,662,Goal - 3401,reviewed,2020-03-31,2020-06-30
3402,662,Goal - 3402,completed,2020-03-31,2020-06-30
3403,662,Goal - 3403,reviewed,2020-03-31,2020-06-30
3404,662,Goal - 3404,completed,2020-03-31,2020-06-30
3405,662,Goal - 3405,completed,2020-03-31,2020-06-30
3406,662,Goal - 3406,completed,2020-03-31,2020-06-30
3413,662,Goal - 3413,reviewed,2020-03-31,2020-06-30
3414,662,Goal - 3414,deleted,2020-03-31,2020-06-30
3415,662,Goal - 3415,deleted,2020-03-31,2020-06-30
3416,662,Goal - 3416,deleted,2020-03-31,2020-06-30
3417,662,Goal - 3417,reviewed,2020-03-31,2020-06-30
3418,662,Goal - 3418,deleted,2020-03-31,2020-06-30
3419,662,Goal - 3419,deleted,2020-03-31,2020-06-30
3420,662,Goal - 3420,running,2020-03-31,2020-06-30
3421,662,Goal - 3421,deleted,2020-03-31,2020-06-30
3422,662,Goal - 3422,reviewed,2020-03-31,2020-06-30
3423,662,Goal - 3423,running,2020-03-31,2020-06-30
3424,662,Goal - 3424,running,2020-03-31,2020-06-30
3425,662,Goal - 3425,reviewed,2020-03-31,2020-06-30
3426,662,Goal - 3426,running,2020-03-31,2020-06-30
3427,662,Goal - 3427,running,2020-03-31,2020-06-30
3428,662,Goal - 3428,running,2020-03-31,2020-06-30
3429,662,Goal - 3429,running,2020-03-31,2020-06-30
3430,1,Goal - 3430,deleted,2020-03-31,2020-06-30
3470,39,Goal - 3470,completed,2020-03-31,2020-12-31
3471,39,Goal - 3471,completed,2020-03-31,2020-12-31
3472,39,Goal - 3472,deleted,2020-03-31,2020-12-31
